"season","week","game.id","url"
2013,1,"330905007","http://scores.espn.go.com/nfl/boxscore?gameId=330905007"
2013,1,"330908002","http://scores.espn.go.com/nfl/boxscore?gameId=330908002"
2013,1,"330908003","http://scores.espn.go.com/nfl/boxscore?gameId=330908003"
2013,1,"330908005","http://scores.espn.go.com/nfl/boxscore?gameId=330908005"
2013,1,"330908008","http://scores.espn.go.com/nfl/boxscore?gameId=330908008"
2013,1,"330908011","http://scores.espn.go.com/nfl/boxscore?gameId=330908011"
2013,1,"330908018","http://scores.espn.go.com/nfl/boxscore?gameId=330908018"
2013,1,"330908020","http://scores.espn.go.com/nfl/boxscore?gameId=330908020"
2013,1,"330908023","http://scores.espn.go.com/nfl/boxscore?gameId=330908023"
2013,1,"330908029","http://scores.espn.go.com/nfl/boxscore?gameId=330908029"
2013,1,"330908030","http://scores.espn.go.com/nfl/boxscore?gameId=330908030"
2013,1,"330908014","http://scores.espn.go.com/nfl/boxscore?gameId=330908014"
2013,1,"330908025","http://scores.espn.go.com/nfl/boxscore?gameId=330908025"
2013,1,"330908006","http://scores.espn.go.com/nfl/boxscore?gameId=330908006"
2013,1,"330909028","http://scores.espn.go.com/nfl/boxscore?gameId=330909028"
2013,1,"330909024","http://scores.espn.go.com/nfl/boxscore?gameId=330909024"
2013,2,"330912017","http://scores.espn.go.com/nfl/boxscore?gameId=330912017"
2013,2,"330915001","http://scores.espn.go.com/nfl/boxscore?gameId=330915001"
2013,2,"330915002","http://scores.espn.go.com/nfl/boxscore?gameId=330915002"
2013,2,"330915003","http://scores.espn.go.com/nfl/boxscore?gameId=330915003"
2013,2,"330915009","http://scores.espn.go.com/nfl/boxscore?gameId=330915009"
2013,2,"330915011","http://scores.espn.go.com/nfl/boxscore?gameId=330915011"
2013,2,"330915012","http://scores.espn.go.com/nfl/boxscore?gameId=330915012"
2013,2,"330915021","http://scores.espn.go.com/nfl/boxscore?gameId=330915021"
2013,2,"330915033","http://scores.espn.go.com/nfl/boxscore?gameId=330915033"
2013,2,"330915034","http://scores.espn.go.com/nfl/boxscore?gameId=330915034"
2013,2,"330915022","http://scores.espn.go.com/nfl/boxscore?gameId=330915022"
2013,2,"330915027","http://scores.espn.go.com/nfl/boxscore?gameId=330915027"
2013,2,"330915013","http://scores.espn.go.com/nfl/boxscore?gameId=330915013"
2013,2,"330915019","http://scores.espn.go.com/nfl/boxscore?gameId=330915019"
2013,2,"330915026","http://scores.espn.go.com/nfl/boxscore?gameId=330915026"
2013,2,"330916004","http://scores.espn.go.com/nfl/boxscore?gameId=330916004"
2013,3,"330919021","http://scores.espn.go.com/nfl/boxscore?gameId=330919021"
2013,3,"330922004","http://scores.espn.go.com/nfl/boxscore?gameId=330922004"
2013,3,"330922006","http://scores.espn.go.com/nfl/boxscore?gameId=330922006"
2013,3,"330922010","http://scores.espn.go.com/nfl/boxscore?gameId=330922010"
2013,3,"330922016","http://scores.espn.go.com/nfl/boxscore?gameId=330922016"
2013,3,"330922017","http://scores.espn.go.com/nfl/boxscore?gameId=330922017"
2013,3,"330922018","http://scores.espn.go.com/nfl/boxscore?gameId=330922018"
2013,3,"330922028","http://scores.espn.go.com/nfl/boxscore?gameId=330922028"
2013,3,"330922029","http://scores.espn.go.com/nfl/boxscore?gameId=330922029"
2013,3,"330922033","http://scores.espn.go.com/nfl/boxscore?gameId=330922033"
2013,3,"330922015","http://scores.espn.go.com/nfl/boxscore?gameId=330922015"
2013,3,"330922020","http://scores.espn.go.com/nfl/boxscore?gameId=330922020"
2013,3,"330922025","http://scores.espn.go.com/nfl/boxscore?gameId=330922025"
2013,3,"330922026","http://scores.espn.go.com/nfl/boxscore?gameId=330922026"
2013,3,"330922023","http://scores.espn.go.com/nfl/boxscore?gameId=330922023"
2013,3,"330923007","http://scores.espn.go.com/nfl/boxscore?gameId=330923007"
2013,4,"330926014","http://scores.espn.go.com/nfl/boxscore?gameId=330926014"
2013,4,"330929002","http://scores.espn.go.com/nfl/boxscore?gameId=330929002"
2013,4,"330929005","http://scores.espn.go.com/nfl/boxscore?gameId=330929005"
2013,4,"330929008","http://scores.espn.go.com/nfl/boxscore?gameId=330929008"
2013,4,"330929012","http://scores.espn.go.com/nfl/boxscore?gameId=330929012"
2013,4,"330929016","http://scores.espn.go.com/nfl/boxscore?gameId=330929016"
2013,4,"330929027","http://scores.espn.go.com/nfl/boxscore?gameId=330929027"
2013,4,"330929030","http://scores.espn.go.com/nfl/boxscore?gameId=330929030"
2013,4,"330929034","http://scores.espn.go.com/nfl/boxscore?gameId=330929034"
2013,4,"330929010","http://scores.espn.go.com/nfl/boxscore?gameId=330929010"
2013,4,"330929007","http://scores.espn.go.com/nfl/boxscore?gameId=330929007"
2013,4,"330929013","http://scores.espn.go.com/nfl/boxscore?gameId=330929013"
2013,4,"330929024","http://scores.espn.go.com/nfl/boxscore?gameId=330929024"
2013,4,"330929001","http://scores.espn.go.com/nfl/boxscore?gameId=330929001"
2013,4,"330930018","http://scores.espn.go.com/nfl/boxscore?gameId=330930018"
2013,5,"331003005","http://scores.espn.go.com/nfl/boxscore?gameId=331003005"
2013,5,"331006003","http://scores.espn.go.com/nfl/boxscore?gameId=331006003"
2013,5,"331006004","http://scores.espn.go.com/nfl/boxscore?gameId=331006004"
2013,5,"331006009","http://scores.espn.go.com/nfl/boxscore?gameId=331006009"
2013,5,"331006010","http://scores.espn.go.com/nfl/boxscore?gameId=331006010"
2013,5,"331006011","http://scores.espn.go.com/nfl/boxscore?gameId=331006011"
2013,5,"331006014","http://scores.espn.go.com/nfl/boxscore?gameId=331006014"
2013,5,"331006015","http://scores.espn.go.com/nfl/boxscore?gameId=331006015"
2013,5,"331006019","http://scores.espn.go.com/nfl/boxscore?gameId=331006019"
2013,5,"331006022","http://scores.espn.go.com/nfl/boxscore?gameId=331006022"
2013,5,"331006006","http://scores.espn.go.com/nfl/boxscore?gameId=331006006"
2013,5,"331006025","http://scores.espn.go.com/nfl/boxscore?gameId=331006025"
2013,5,"331006013","http://scores.espn.go.com/nfl/boxscore?gameId=331006013"
2013,5,"331007001","http://scores.espn.go.com/nfl/boxscore?gameId=331007001"
2013,6,"331010003","http://scores.espn.go.com/nfl/boxscore?gameId=331010003"
2013,6,"331013002","http://scores.espn.go.com/nfl/boxscore?gameId=331013002"
2013,6,"331013005","http://scores.espn.go.com/nfl/boxscore?gameId=331013005"
2013,6,"331013012","http://scores.espn.go.com/nfl/boxscore?gameId=331013012"
2013,6,"331013016","http://scores.espn.go.com/nfl/boxscore?gameId=331013016"
2013,6,"331013020","http://scores.espn.go.com/nfl/boxscore?gameId=331013020"
2013,6,"331013027","http://scores.espn.go.com/nfl/boxscore?gameId=331013027"
2013,6,"331013033","http://scores.espn.go.com/nfl/boxscore?gameId=331013033"
2013,6,"331013034","http://scores.espn.go.com/nfl/boxscore?gameId=331013034"
2013,6,"331013007","http://scores.espn.go.com/nfl/boxscore?gameId=331013007"
2013,6,"331013026","http://scores.espn.go.com/nfl/boxscore?gameId=331013026"
2013,6,"331013017","http://scores.espn.go.com/nfl/boxscore?gameId=331013017"
2013,6,"331013025","http://scores.espn.go.com/nfl/boxscore?gameId=331013025"
2013,6,"331013006","http://scores.espn.go.com/nfl/boxscore?gameId=331013006"
2013,6,"331014024","http://scores.espn.go.com/nfl/boxscore?gameId=331014024"
2013,7,"331017022","http://scores.espn.go.com/nfl/boxscore?gameId=331017022"
2013,7,"331020001","http://scores.espn.go.com/nfl/boxscore?gameId=331020001"
2013,7,"331020008","http://scores.espn.go.com/nfl/boxscore?gameId=331020008"
2013,7,"331020015","http://scores.espn.go.com/nfl/boxscore?gameId=331020015"
2013,7,"331020020","http://scores.espn.go.com/nfl/boxscore?gameId=331020020"
2013,7,"331020021","http://scores.espn.go.com/nfl/boxscore?gameId=331020021"
2013,7,"331020028","http://scores.espn.go.com/nfl/boxscore?gameId=331020028"
2013,7,"331020029","http://scores.espn.go.com/nfl/boxscore?gameId=331020029"
2013,7,"331020030","http://scores.espn.go.com/nfl/boxscore?gameId=331020030"
2013,7,"331020010","http://scores.espn.go.com/nfl/boxscore?gameId=331020010"
2013,7,"331020009","http://scores.espn.go.com/nfl/boxscore?gameId=331020009"
2013,7,"331020012","http://scores.espn.go.com/nfl/boxscore?gameId=331020012"
2013,7,"331020023","http://scores.espn.go.com/nfl/boxscore?gameId=331020023"
2013,7,"331020011","http://scores.espn.go.com/nfl/boxscore?gameId=331020011"
2013,7,"331021019","http://scores.espn.go.com/nfl/boxscore?gameId=331021019"
2013,8,"331024027","http://scores.espn.go.com/nfl/boxscore?gameId=331024027"
2013,8,"331027008","http://scores.espn.go.com/nfl/boxscore?gameId=331027008"
2013,8,"331027012","http://scores.espn.go.com/nfl/boxscore?gameId=331027012"
2013,8,"331027017","http://scores.espn.go.com/nfl/boxscore?gameId=331027017"
2013,8,"331027018","http://scores.espn.go.com/nfl/boxscore?gameId=331027018"
2013,8,"331027021","http://scores.espn.go.com/nfl/boxscore?gameId=331027021"
2013,8,"331027030","http://scores.espn.go.com/nfl/boxscore?gameId=331027030"
2013,8,"331027004","http://scores.espn.go.com/nfl/boxscore?gameId=331027004"
2013,8,"331027013","http://scores.espn.go.com/nfl/boxscore?gameId=331027013"
2013,8,"331027007","http://scores.espn.go.com/nfl/boxscore?gameId=331027007"
2013,8,"331027022","http://scores.espn.go.com/nfl/boxscore?gameId=331027022"
2013,8,"331027016","http://scores.espn.go.com/nfl/boxscore?gameId=331027016"
2013,8,"331028014","http://scores.espn.go.com/nfl/boxscore?gameId=331028014"
2013,9,"331031015","http://scores.espn.go.com/nfl/boxscore?gameId=331031015"
2013,9,"331103002","http://scores.espn.go.com/nfl/boxscore?gameId=331103002"
2013,9,"331103006","http://scores.espn.go.com/nfl/boxscore?gameId=331103006"
2013,9,"331103014","http://scores.espn.go.com/nfl/boxscore?gameId=331103014"
2013,9,"331103020","http://scores.espn.go.com/nfl/boxscore?gameId=331103020"
2013,9,"331103028","http://scores.espn.go.com/nfl/boxscore?gameId=331103028"
2013,9,"331103029","http://scores.espn.go.com/nfl/boxscore?gameId=331103029"
2013,9,"331103013","http://scores.espn.go.com/nfl/boxscore?gameId=331103013"
2013,9,"331103026","http://scores.espn.go.com/nfl/boxscore?gameId=331103026"
2013,9,"331103005","http://scores.espn.go.com/nfl/boxscore?gameId=331103005"
2013,9,"331103017","http://scores.espn.go.com/nfl/boxscore?gameId=331103017"
2013,9,"331103034","http://scores.espn.go.com/nfl/boxscore?gameId=331103034"
2013,9,"331104009","http://scores.espn.go.com/nfl/boxscore?gameId=331104009"
2013,10,"331107016","http://scores.espn.go.com/nfl/boxscore?gameId=331107016"
2013,10,"331110001","http://scores.espn.go.com/nfl/boxscore?gameId=331110001"
2013,10,"331110003","http://scores.espn.go.com/nfl/boxscore?gameId=331110003"
2013,10,"331110009","http://scores.espn.go.com/nfl/boxscore?gameId=331110009"
2013,10,"331110010","http://scores.espn.go.com/nfl/boxscore?gameId=331110010"
2013,10,"331110011","http://scores.espn.go.com/nfl/boxscore?gameId=331110011"
2013,10,"331110019","http://scores.espn.go.com/nfl/boxscore?gameId=331110019"
2013,10,"331110023","http://scores.espn.go.com/nfl/boxscore?gameId=331110023"
2013,10,"331110033","http://scores.espn.go.com/nfl/boxscore?gameId=331110033"
2013,10,"331110025","http://scores.espn.go.com/nfl/boxscore?gameId=331110025"
2013,10,"331110022","http://scores.espn.go.com/nfl/boxscore?gameId=331110022"
2013,10,"331110024","http://scores.espn.go.com/nfl/boxscore?gameId=331110024"
2013,10,"331110018","http://scores.espn.go.com/nfl/boxscore?gameId=331110018"
2013,10,"331111027","http://scores.espn.go.com/nfl/boxscore?gameId=331111027"
2013,11,"331114010","http://scores.espn.go.com/nfl/boxscore?gameId=331114010"
2013,11,"331117002","http://scores.espn.go.com/nfl/boxscore?gameId=331117002"
2013,11,"331117003","http://scores.espn.go.com/nfl/boxscore?gameId=331117003"
2013,11,"331117004","http://scores.espn.go.com/nfl/boxscore?gameId=331117004"
2013,11,"331117021","http://scores.espn.go.com/nfl/boxscore?gameId=331117021"
2013,11,"331117023","http://scores.espn.go.com/nfl/boxscore?gameId=331117023"
2013,11,"331117027","http://scores.espn.go.com/nfl/boxscore?gameId=331117027"
2013,11,"331117030","http://scores.espn.go.com/nfl/boxscore?gameId=331117030"
2013,11,"331117034","http://scores.espn.go.com/nfl/boxscore?gameId=331117034"
2013,11,"331117015","http://scores.espn.go.com/nfl/boxscore?gameId=331117015"
2013,11,"331117018","http://scores.espn.go.com/nfl/boxscore?gameId=331117018"
2013,11,"331117019","http://scores.espn.go.com/nfl/boxscore?gameId=331117019"
2013,11,"331117026","http://scores.espn.go.com/nfl/boxscore?gameId=331117026"
2013,11,"331117007","http://scores.espn.go.com/nfl/boxscore?gameId=331117007"
2013,11,"331118029","http://scores.espn.go.com/nfl/boxscore?gameId=331118029"
2013,12,"331121001","http://scores.espn.go.com/nfl/boxscore?gameId=331121001"
2013,12,"331124005","http://scores.espn.go.com/nfl/boxscore?gameId=331124005"
2013,12,"331124008","http://scores.espn.go.com/nfl/boxscore?gameId=331124008"
2013,12,"331124009","http://scores.espn.go.com/nfl/boxscore?gameId=331124009"
2013,12,"331124012","http://scores.espn.go.com/nfl/boxscore?gameId=331124012"
2013,12,"331124014","http://scores.espn.go.com/nfl/boxscore?gameId=331124014"
2013,12,"331124015","http://scores.espn.go.com/nfl/boxscore?gameId=331124015"
2013,12,"331124033","http://scores.espn.go.com/nfl/boxscore?gameId=331124033"
2013,12,"331124034","http://scores.espn.go.com/nfl/boxscore?gameId=331124034"
2013,12,"331124013","http://scores.espn.go.com/nfl/boxscore?gameId=331124013"
2013,12,"331124022","http://scores.espn.go.com/nfl/boxscore?gameId=331124022"
2013,12,"331124019","http://scores.espn.go.com/nfl/boxscore?gameId=331124019"
