"season","week","game.id","url"
2014,9,"400554385","http://scores.espn.go.com/nfl/boxscore?gameId=400554385"
2014,9,"400554389","http://scores.espn.go.com/nfl/boxscore?gameId=400554389"
2014,9,"400554393","http://scores.espn.go.com/nfl/boxscore?gameId=400554393"
2014,10,"400554328","http://scores.espn.go.com/nfl/boxscore?gameId=400554328"
2014,10,"400554332","http://scores.espn.go.com/nfl/boxscore?gameId=400554332"
2014,10,"400554355","http://scores.espn.go.com/nfl/boxscore?gameId=400554355"
2014,10,"400554358","http://scores.espn.go.com/nfl/boxscore?gameId=400554358"
2014,10,"400554362","http://scores.espn.go.com/nfl/boxscore?gameId=400554362"
2014,10,"400554367","http://scores.espn.go.com/nfl/boxscore?gameId=400554367"
2014,10,"400554370","http://scores.espn.go.com/nfl/boxscore?gameId=400554370"
2014,10,"400554372","http://scores.espn.go.com/nfl/boxscore?gameId=400554372"
2014,10,"400554396","http://scores.espn.go.com/nfl/boxscore?gameId=400554396"
2014,10,"400554397","http://scores.espn.go.com/nfl/boxscore?gameId=400554397"
2014,10,"400554400","http://scores.espn.go.com/nfl/boxscore?gameId=400554400"
2014,10,"400554403","http://scores.espn.go.com/nfl/boxscore?gameId=400554403"
2014,10,"400554408","http://scores.espn.go.com/nfl/boxscore?gameId=400554408"
2014,11,"400554338","http://scores.espn.go.com/nfl/boxscore?gameId=400554338"
2014,11,"400554340","http://scores.espn.go.com/nfl/boxscore?gameId=400554340"
2014,11,"400554343","http://scores.espn.go.com/nfl/boxscore?gameId=400554343"
2014,11,"400554348","http://scores.espn.go.com/nfl/boxscore?gameId=400554348"
2014,11,"400554352","http://scores.espn.go.com/nfl/boxscore?gameId=400554352"
2014,11,"400554375","http://scores.espn.go.com/nfl/boxscore?gameId=400554375"
2014,11,"400554378","http://scores.espn.go.com/nfl/boxscore?gameId=400554378"
2014,11,"400554383","http://scores.espn.go.com/nfl/boxscore?gameId=400554383"
2014,11,"400554387","http://scores.espn.go.com/nfl/boxscore?gameId=400554387"
2014,11,"400554391","http://scores.espn.go.com/nfl/boxscore?gameId=400554391"
2014,11,"400554345","http://scores.espn.go.com/nfl/boxscore?gameId=400554345"
2014,11,"400554414","http://scores.espn.go.com/nfl/boxscore?gameId=400554414"
2014,11,"400554417","http://scores.espn.go.com/nfl/boxscore?gameId=400554417"
2014,11,"400554421","http://scores.espn.go.com/nfl/boxscore?gameId=400554421"
2014,12,"400554293","http://scores.espn.go.com/nfl/boxscore?gameId=400554293"
2014,12,"400554317","http://scores.espn.go.com/nfl/boxscore?gameId=400554317"
2014,12,"400554320","http://scores.espn.go.com/nfl/boxscore?gameId=400554320"
2014,12,"400554322","http://scores.espn.go.com/nfl/boxscore?gameId=400554322"
2014,12,"400554324","http://scores.espn.go.com/nfl/boxscore?gameId=400554324"
2014,12,"400554326","http://scores.espn.go.com/nfl/boxscore?gameId=400554326"
2014,12,"400554329","http://scores.espn.go.com/nfl/boxscore?gameId=400554329"
2014,12,"400554333","http://scores.espn.go.com/nfl/boxscore?gameId=400554333"
2014,12,"400554357","http://scores.espn.go.com/nfl/boxscore?gameId=400554357"
2014,12,"400554360","http://scores.espn.go.com/nfl/boxscore?gameId=400554360"
2014,12,"400554364","http://scores.espn.go.com/nfl/boxscore?gameId=400554364"
2014,12,"400554365","http://scores.espn.go.com/nfl/boxscore?gameId=400554365"
2014,12,"400554369","http://scores.espn.go.com/nfl/boxscore?gameId=400554369"
2014,12,"400607990","http://scores.espn.go.com/nfl/boxscore?gameId=400607990"
2014,12,"400554394","http://scores.espn.go.com/nfl/boxscore?gameId=400554394"
2014,13,"400554281","http://scores.espn.go.com/nfl/boxscore?gameId=400554281"
2014,13,"400554285","http://scores.espn.go.com/nfl/boxscore?gameId=400554285"
2014,13,"400554289","http://scores.espn.go.com/nfl/boxscore?gameId=400554289"
2014,13,"400554292","http://scores.espn.go.com/nfl/boxscore?gameId=400554292"
2014,13,"400554316","http://scores.espn.go.com/nfl/boxscore?gameId=400554316"
2014,13,"400554321","http://scores.espn.go.com/nfl/boxscore?gameId=400554321"
2014,13,"400554323","http://scores.espn.go.com/nfl/boxscore?gameId=400554323"
2014,13,"400554327","http://scores.espn.go.com/nfl/boxscore?gameId=400554327"
2014,13,"400554330","http://scores.espn.go.com/nfl/boxscore?gameId=400554330"
2014,13,"400554354","http://scores.espn.go.com/nfl/boxscore?gameId=400554354"
2014,13,"400554359","http://scores.espn.go.com/nfl/boxscore?gameId=400554359"
